year,parent_entity,parent_type,commodity,production_value,production_unit,total_emissions_MtCO2e
1993,Singareni Collieries,State-owned Entity,Metallurgical Coal,0.2607758263941133,Million tonnes/yr,0.7736220195489155
1994,Singareni Collieries,State-owned Entity,Lignite Coal,1.6100809797957338,Million tonnes/yr,2.156236737166631
1994,Singareni Collieries,State-owned Entity,Sub-Bituminous Coal,19.385076725329323,Million tonnes/yr,39.14022316500191
1994,Singareni Collieries,State-owned Entity,Bituminous Coal,0.6307046843726027,Million tonnes/yr,1.7118201978923715
1994,Singareni Collieries,State-owned Entity,Metallurgical Coal,0.2713380172230896,Million tonnes/yr,0.8049559952205122
1995,Singareni Collieries,State-owned Entity,Lignite Coal,1.6913482597538627,Million tonnes/yr,2.265070700659296
1995,Singareni Collieries,State-owned Entity,Sub-Bituminous Coal,20.36351971284501,Million tonnes/yr,41.115788050724326
1995,Singareni Collieries,State-owned Entity,Bituminous Coal,0.662538893190371,Million tonnes/yr,1.7982226664143677
1995,Singareni Collieries,State-owned Entity,Metallurgical Coal,0.2850335411280104,Million tonnes/yr,0.8455853702995225
1996,Singareni Collieries,State-owned Entity,Lignite Coal,1.8096410334919852,Million tonnes/yr,2.4234895800052527
1996,Singareni Collieries,State-owned Entity,Sub-Bituminous Coal,21.787742799874767,Million tonnes/yr,43.99142327533268
1996,Singareni Collieries,State-owned Entity,Bituminous Coal,0.7088768150955114,Million tonnes/yr,1.9239902286522872
1996,Singareni Collieries,State-owned Entity,Metallurgical Coal,0.3049687662156287,Million tonnes/yr,0.9047255494553064
1997,Singareni Collieries,State-owned Entity,Lignite Coal,1.8771530920050112,Million tonnes/yr,2.5139024117784707
1997,Singareni Collieries,State-owned Entity,Sub-Bituminous Coal,22.600575470098143,Million tonnes/yr,45.63260595204487
1997,Singareni Collieries,State-owned Entity,Bituminous Coal,0.7353227964541573,Million tonnes/yr,1.995768298745184
1997,Singareni Collieries,State-owned Entity,Metallurgical Coal,0.316346198887065,Million tonnes/yr,0.93847803549769
1998,Singareni Collieries,State-owned Entity,Lignite Coal,1.8882095381566637,Million tonnes/yr,2.528709316321695
1998,Singareni Collieries,State-owned Entity,Sub-Bituminous Coal,22.733693036870548,Million tonnes/yr,45.90138235899333
1998,Singareni Collieries,State-owned Entity,Bituminous Coal,0.7396538531793493,Million tonnes/yr,2.0075233888279165
1998,Singareni Collieries,State-owned Entity,Metallurgical Coal,0.3182094804850995,Million tonnes/yr,0.9440056785035312
1999,Singareni Collieries,State-owned Entity,Lignite Coal,1.919917484129824,Million tonnes/yr,2.57117291835499
1999,Singareni Collieries,State-owned Entity,Sub-Bituminous Coal,23.115450834202345,Million tonnes/yr,46.672185879364335
1999,Singareni Collieries,State-owned Entity,Bituminous Coal,0.7520745638694407,Million tonnes/yr,2.0412349244456154
1999,Singareni Collieries,State-owned Entity,Metallurgical Coal,0.323553044772688,Million tonnes/yr,0.9598579875649776
2000,Singareni Collieries,State-owned Entity,Lignite Coal,2.22601934,Million tonnes/yr,2.9811076205374203
2000,Singareni Collieries,State-owned Entity,Sub-Bituminous Coal,26.80086047,Million tonnes/yr,54.11336125583776
2000,Singareni Collieries,State-owned Entity,Bituminous Coal,0.871981498,Million tonnes/yr,2.3666790138869738
2000,Singareni Collieries,State-owned Entity,Metallurgical Coal,0.375138693,Million tonnes/yr,1.1128928524647632
2001,Singareni Collieries,State-owned Entity,Lignite Coal,2.265482397,Million tonnes/yr,3.0339569457155218
2001,Singareni Collieries,State-owned Entity,Sub-Bituminous Coal,27.27598836,Million tonnes/yr,55.072687438035295
2001,Singareni Collieries,State-owned Entity,Bituminous Coal,0.887440059,Million tonnes/yr,2.4086356975866914
2001,Singareni Collieries,State-owned Entity,Metallurgical Coal,0.381789183,Million tonnes/yr,1.1326223096615136
2002,Singareni Collieries,State-owned Entity,Lignite Coal,2.443812472,Million tonnes/yr,3.2727783863026048
2002,Singareni Collieries,State-owned Entity,Sub-Bituminous Coal,29.42304943,Million tonnes/yr,59.407797926346255
2002,Singareni Collieries,State-owned Entity,Bituminous Coal,0.957295933,Million tonnes/yr,2.5982342514226726
2002,Singareni Collieries,State-owned Entity,Metallurgical Coal,0.411842161,Million tonnes/yr,1.2217779873763708
2003,Singareni Collieries,State-owned Entity,Lignite Coal,2.489253443,Million tonnes/yr,3.3336333943874497
2003,Singareni Collieries,State-owned Entity,Sub-Bituminous Coal,29.9701503,Million tonnes/yr,60.512444064660826
2003,Singareni Collieries,State-owned Entity,Bituminous Coal,0.975096176,Million tonnes/yr,2.6465465856256496
2003,Singareni Collieries,State-owned Entity,Metallurgical Coal,0.419500076,Million tonnes/yr,1.2444960887807566
2004,Singareni Collieries,State-owned Entity,Lignite Coal,2.595723549,Million tonnes/yr,3.4762192374897958
2004,Singareni Collieries,State-owned Entity,Sub-Bituminous Coal,31.25203066,Million tonnes/yr,63.10067644940423
2004,Singareni Collieries,State-owned Entity,Bituminous Coal,1.016802895,Million tonnes/yr,2.7597444193202603
2004,Singareni Collieries,State-owned Entity,Metallurgical Coal,0.437442893,Million tonnes/yr,1.2977255560817562
2005,Singareni Collieries,State-owned Entity,Lignite Coal,2.657193859,Million tonnes/yr,3.5585408985306186
2005,Singareni Collieries,State-owned Entity,Sub-Bituminous Coal,31.99212181,Million tonnes/yr,64.59498741777884
2005,Singareni Collieries,State-owned Entity,Bituminous Coal,1.040882189,Million tonnes/yr,2.82509897089013
2005,Singareni Collieries,State-owned Entity,Metallurgical Coal,0.447802143,Million tonnes/yr,1.328457484024725
2006,Singareni Collieries,State-owned Entity,Lignite Coal,2.772560985,Million tonnes/yr,3.713041720827204
2006,Singareni Collieries,State-owned Entity,Sub-Bituminous Coal,33.38112062,Million tonnes/yr,67.3995016412529
2006,Singareni Collieries,State-owned Entity,Bituminous Coal,1.086074069,Million tonnes/yr,2.9477560160675953
2006,Singareni Collieries,State-owned Entity,Metallurgical Coal,0.467244325,Million tonnes/yr,1.3861349931376523
2007,Singareni Collieries,State-owned Entity,Lignite Coal,2.985574727,Million tonnes/yr,3.9983118791517898
2007,Singareni Collieries,State-owned Entity,Sub-Bituminous Coal,35.94576661,Million tonnes/yr,72.57775385093673
2007,Singareni Collieries,State-owned Entity,Bituminous Coal,1.16951631,Million tonnes/yr,3.174229858803188
2007,Singareni Collieries,State-owned Entity,Metallurgical Coal,0.503142349,Million tonnes/yr,1.4926306841252217
2008,Singareni Collieries,State-owned Entity,Lignite Coal,3.275426356,Million tonnes/yr,4.386484113107801
2008,Singareni Collieries,State-owned Entity,Sub-Bituminous Coal,39.43552654,Million tonnes/yr,79.62389477613654
2008,Singareni Collieries,State-owned Entity,Bituminous Coal,1.283057667,Million tonnes/yr,3.482396886929912
2008,Singareni Collieries,State-owned Entity,Metallurgical Coal,0.551989437,Million tonnes/yr,1.6375412894914274
2009,Singareni Collieries,State-owned Entity,Lignite Coal,3.707703812,Million tonnes/yr,4.965394455489701
2009,Singareni Collieries,State-owned Entity,Sub-Bituminous Coal,44.64006703,Million tonnes/yr,90.13233274294205
2009,Singareni Collieries,State-owned Entity,Bituminous Coal,1.452390403,Million tonnes/yr,3.941989474128664
2009,Singareni Collieries,State-owned Entity,Metallurgical Coal,0.624838759,Million tonnes/yr,1.8536573321005112
2010,Singareni Collieries,State-owned Entity,Lignite Coal,3.774468216,Million tonnes/yr,5.054806020775128
2010,Singareni Collieries,State-owned Entity,Sub-Bituminous Coal,45.44389808,Million tonnes/yr,91.75534033428413
2010,Singareni Collieries,State-owned Entity,Bituminous Coal,1.478543511,Million tonnes/yr,4.012972645209112
2010,Singareni Collieries,State-owned Entity,Metallurgical Coal,0.636090193,Million tonnes/yr,1.887036028332678
2011,Singareni Collieries,State-owned Entity,Lignite Coal,3.83160031,Million tonnes/yr,5.131317899059467
2011,Singareni Collieries,State-owned Entity,Sub-Bituminous Coal,46.13175791,Million tonnes/yr,93.14419154358893
