year,parent_entity,parent_type,commodity,production_value,production_unit,total_emissions_MtCO2e,emission_rate_per_unit,production_toe_MTOE,emission_rate_per_toe,Country,Kyoto_start,Kyoto_end,Paris_start,Cluster
2015,CONSOL Energy,Investor-owned Company,Metallurgical Coal,4.216631002,Million tonnes/yr,12.50912953,2.966617076,3.162473251,3.955489434,United States,,,2021.0,2
2016,CONSOL Energy,Investor-owned Company,Oil & NGL,38.92716,Million bbl/yr,15.523291,0.398777897,5.29409376,2.932190418,United States,,,2021.0,2
2016,CONSOL Energy,Investor-owned Company,Natural Gas,348.753,Bcf/yr,25.42074231,0.07289039,8.3003214,3.062621444,United States,,,2021.0,2
2016,CONSOL Energy,Investor-owned Company,Bituminous Coal,18.81495046,Million tonnes/yr,51.06639133,2.714139026,13.17046532,3.877341466,United States,,,2021.0,2
2016,CONSOL Energy,Investor-owned Company,Metallurgical Coal,3.561897955,Million tonnes/yr,10.5667873,2.966617076,2.671423466,3.955489434,United States,,,2021.0,2
2017,CONSOL Energy,Investor-owned Company,Bituminous Coal,19.91565481,Million tonnes/yr,54.05385595,2.714139026,13.94095837,3.877341466,United States,,,2021.0,2
2017,CONSOL Energy,Investor-owned Company,Metallurgical Coal,3.770274617,Million tonnes/yr,11.18496106,2.966617076,2.827705962,3.955489434,United States,,,2021.0,2
2018,CONSOL Energy,Investor-owned Company,Bituminous Coal,21.05297302,Million tonnes/yr,57.1406957,2.714139026,14.73708112,3.877341466,United States,,,2021.0,2
2018,CONSOL Energy,Investor-owned Company,Metallurgical Coal,3.985582727,Million tonnes/yr,11.82369778,2.966617076,2.989187045,3.955489434,United States,,,2021.0,2
2019,CONSOL Energy,Investor-owned Company,Bituminous Coal,21.96779462,Million tonnes/yr,59.62364869,2.714139026,15.37745623,3.877341466,United States,,,2021.0,2
2019,CONSOL Energy,Investor-owned Company,Metallurgical Coal,2.798602922,Million tonnes/yr,8.302383216,2.966617076,2.098952191,3.955489434,United States,,,2021.0,2
2020,CONSOL Energy,Investor-owned Company,Bituminous Coal,15.10386465,Million tonnes/yr,40.99398849,2.714139026,10.57270525,3.877341466,United States,,,2021.0,2
2020,CONSOL Energy,Investor-owned Company,Metallurgical Coal,1.92416765,Million tonnes/yr,5.708268607,2.966617076,1.443125737,3.955489434,United States,,,2021.0,2
2021,CONSOL Energy,Investor-owned Company,Bituminous Coal,19.00656809,Million tonnes/yr,51.58646821,2.714139026,13.30459766,3.877341466,United States,,,2021.0,2
2021,CONSOL Energy,Investor-owned Company,Metallurgical Coal,2.421355348,Million tonnes/yr,7.183234123,2.966617076,1.816016511,3.955489434,United States,,,2021.0,2
2022,CONSOL Energy,Investor-owned Company,Bituminous Coal,19.15147419,Million tonnes/yr,51.97976352,2.714139026,13.40603194,3.877341466,United States,,,2021.0,2
2022,CONSOL Energy,Investor-owned Company,Metallurgical Coal,2.562215368,Million tonnes/yr,7.601111864,2.966617076,1.921661526,3.955489434,United States,,,2021.0,2
2005,Continental Resources,Investor-owned Company,Oil & NGL,5.708,Million bbl/yr,2.276224235,0.398777897,0.776288,2.932190418,United States,,,2021.0,2
2005,Continental Resources,Investor-owned Company,Natural Gas,9.006,Bcf/yr,0.656450856,0.07289039,0.2143428,3.062621444,United States,,,2021.0,2
2006,Continental Resources,Investor-owned Company,Oil & NGL,7.48,Million bbl/yr,2.982858669,0.398777897,1.01728,2.932190418,United States,,,2021.0,2
2006,Continental Resources,Investor-owned Company,Natural Gas,9.225,Bcf/yr,0.672413851,0.07289039,0.219555,3.062621444,United States,,,2021.0,2
2007,Continental Resources,Investor-owned Company,Oil & NGL,8.699,Million bbl/yr,3.468968925,0.398777897,1.183064,2.932190418,United States,,,2021.0,2
2007,Continental Resources,Investor-owned Company,Natural Gas,11.534,Bcf/yr,0.840717762,0.07289039,0.2745092,3.062621444,United States,,,2021.0,2
2008,Continental Resources,Investor-owned Company,Oil & NGL,9.147,Million bbl/yr,3.647621423,0.398777897,1.243992,2.932190418,United States,,,2021.0,2
2008,Continental Resources,Investor-owned Company,Natural Gas,17.151,Bcf/yr,1.250143085,0.07289039,0.4081938,3.062621444,United States,,,2021.0,2
2009,Continental Resources,Investor-owned Company,Oil & NGL,10.022,Million bbl/yr,3.996552082,0.398777897,1.362992,2.932190418,United States,,,2021.0,2
2009,Continental Resources,Investor-owned Company,Natural Gas,21.606,Bcf/yr,1.574869774,0.07289039,0.5142228,3.062621444,United States,,,2021.0,2
2010,Continental Resources,Investor-owned Company,Oil & NGL,11.82,Million bbl/yr,4.713554741,0.398777897,1.60752,2.932190418,United States,,,2021.0,2
2010,Continental Resources,Investor-owned Company,Natural Gas,23.943,Bcf/yr,1.745214616,0.07289039,0.5698434,3.062621444,United States,,,2021.0,2
2011,Continental Resources,Investor-owned Company,Oil & NGL,16.469,Million bbl/yr,6.567473184,0.398777897,2.239784,2.932190418,United States,,,2021.0,2
2011,Continental Resources,Investor-owned Company,Natural Gas,36.671,Bcf/yr,2.672963505,0.07289039,0.8727698,3.062621444,United States,,,2021.0,2
2012,Continental Resources,Investor-owned Company,Oil & NGL,25.07,Million bbl/yr,9.997361875,0.398777897,3.40952,2.932190418,United States,,,2021.0,2
2012,Continental Resources,Investor-owned Company,Natural Gas,63.875,Bcf/yr,4.655873684,0.07289039,1.520225,3.062621444,United States,,,2021.0,2
2013,Continental Resources,Investor-owned Company,Oil & NGL,34.989,Million bbl/yr,13.95283983,0.398777897,4.758504,2.932190418,United States,,,2021.0,2
2013,Continental Resources,Investor-owned Company,Natural Gas,87.73,Bcf/yr,6.394673946,0.07289039,2.087974,3.062621444,United States,,,2021.0,2
2014,Continental Resources,Investor-owned Company,Oil & NGL,44.53,Million bbl/yr,17.75757975,0.398777897,6.05608,2.932190418,United States,,,2021.0,2
2014,Continental Resources,Investor-owned Company,Natural Gas,114.295,Bcf/yr,8.331007166,0.07289039,2.720221,3.062621444,United States,,,2021.0,2
2015,Continental Resources,Investor-owned Company,Oil & NGL,53.517,Million bbl/yr,21.34139671,0.398777897,7.278312,2.932190418,United States,,,2021.0,2
2015,Continental Resources,Investor-owned Company,Natural Gas,164.454,Bcf/yr,11.98711626,0.07289039,3.9140052,3.062621444,United States,,,2021.0,2
2016,Continental Resources,Investor-owned Company,Oil & NGL,46.85,Million bbl/yr,18.68274447,0.398777897,6.3716,2.932190418,United States,,,2021.0,2
2016,Continental Resources,Investor-owned Company,Natural Gas,195.24,Bcf/yr,14.23111981,0.07289039,4.646712,3.062621444,United States,,,2021.0,2
2017,Continental Resources,Investor-owned Company,Oil & NGL,50.536,Million bbl/yr,20.1526398,0.398777897,6.872896,2.932190418,United States,,,2021.0,2
2017,Continental Resources,Investor-owned Company,Natural Gas,228.159,Bcf/yr,16.63059857,0.07289039,5.4301842,3.062621444,United States,,,2021.0,2
2018,Continental Resources,Investor-owned Company,Oil & NGL,61.384,Million bbl/yr,24.47858242,0.398777897,8.348224,2.932190418,United States,,,2021.0,2
2018,Continental Resources,Investor-owned Company,Natural Gas,284.73,Bcf/yr,20.75408085,0.07289039,6.776574,3.062621444,United States,,,2021.0,2
2019,Continental Resources,Investor-owned Company,Oil & NGL,72.267,Million bbl/yr,28.81848227,0.398777897,9.828312,2.932190418,United States,,,2021.0,2
2019,Continental Resources,Investor-owned Company,Natural Gas,311.865,Bcf/yr,22.73196159,0.07289039,7.422387,3.062621444,United States,,,2021.0,2
2020,Continental Resources,Investor-owned Company,Oil & NGL,58.745,Million bbl/yr,23.42620755,0.398777897,7.98932,2.932190418,United States,,,2021.0,2
2020,Continental Resources,Investor-owned Company,Natural Gas,306.528,Bcf/yr,22.34294558,0.07289039,7.2953664,3.062621444,United States,,,2021.0,2
2021,Continental Resources,Investor-owned Company,Oil & NGL,58.636,Million bbl/yr,23.38274076,0.398777897,7.974496,2.932190418,United States,,,2021.0,2
2021,Continental Resources,Investor-owned Company,Natural Gas,370.11,Bcf/yr,26.97746238,0.07289039,8.808618,3.062621444,United States,,,2021.0,2
2022,Continental Resources,Investor-owned Company,Oil & NGL,72.827,Million bbl/yr,29.0417979,0.398777897,9.904472,2.932190418,United States,,,2021.0,2
2022,Continental Resources,Investor-owned Company,Natural Gas,442.98,Bcf/yr,32.28898512,0.07289039,10.542924,3.062621444,United States,,,2021.0,2
1991,Coterra Energy,Investor-owned Company,Oil & NGL,1.002124,Million bbl/yr,0.399624901,0.398777897,0.136288864,2.932190418,United States,,,2021.0,2
1991,Coterra Energy,Investor-owned Company,Natural Gas,69.322,Bcf/yr,5.052907641,0.07289039,1.6498636,3.062621444,United States,,,2021.0,2
1992,Coterra Energy,Investor-owned Company,Oil & NGL,1.037713,Million bbl/yr,0.413817008,0.398777897,0.141128968,2.932190418,United States,,,2021.0,2
1992,Coterra Energy,Investor-owned Company,Natural Gas,72.379,Bcf/yr,5.275733564,0.07289039,1.7226202,3.062621444,United States,,,2021.0,2
1993,Coterra Energy,Investor-owned Company,Oil & NGL,1.232455,Million bbl/yr,0.491475813,0.398777897,0.16761388,2.932190418,United States,,,2021.0,2
1993,Coterra Energy,Investor-owned Company,Natural Gas,69.528,Bcf/yr,5.067923061,0.07289039,1.6547664,3.062621444,United States,,,2021.0,2
1994,Coterra Energy,Investor-owned Company,Oil & NGL,1.632058,Million bbl/yr,0.650828657,0.398777897,0.221959888,2.932190418,United States,,,2021.0,2
1994,Coterra Energy,Investor-owned Company,Natural Gas,83.421,Bcf/yr,6.080589254,0.07289039,1.9854198,3.062621444,United States,,,2021.0,2
1995,Coterra Energy,Investor-owned Company,Oil & NGL,1.549571,Million bbl/yr,0.617934664,0.398777897,0.210741656,2.932190418,United States,,,2021.0,2
1995,Coterra Energy,Investor-owned Company,Natural Gas,90.735,Bcf/yr,6.613709569,0.07289039,2.159493,3.062621444,United States,,,2021.0,2
1996,Coterra Energy,Investor-owned Company,Oil & NGL,1.40438,Million bbl/yr,0.560035703,0.398777897,0.19099568,2.932190418,United States,,,2021.0,2
1996,Coterra Energy,Investor-owned Company,Natural Gas,93.256,Bcf/yr,6.797466244,0.07289039,2.2194928,3.062621444,United States,,,2021.0,2
1997,Coterra Energy,Investor-owned Company,Oil & NGL,2.3525,Million bbl/yr,0.938125002,0.398777897,0.31994,2.932190418,United States,,,2021.0,2
1997,Coterra Energy,Investor-owned Company,Natural Gas,113.9925,Bcf/yr,8.308957823,0.07289039,2.7130215,3.062621444,United States,,,2021.0,2
1998,Coterra Energy,Investor-owned Company,Oil & NGL,2.578165,Million bbl/yr,1.028115216,0.398777897,0.35063044,2.932190418,United States,,,2021.0,2
1998,Coterra Energy,Investor-owned Company,Natural Gas,121.17,Bcf/yr,8.8321286,0.07289039,2.883846,3.062621444,United States,,,2021.0,2
1999,Coterra Energy,Investor-owned Company,Oil & NGL,2.885335,Million bbl/yr,1.150607823,0.398777897,0.39240556,2.932190418,United States,,,2021.0,2
1999,Coterra Energy,Investor-owned Company,Natural Gas,128.764,Bcf/yr,9.385658225,0.07289039,3.0645832,3.062621444,United States,,,2021.0,2
2000,Coterra Energy,Investor-owned Company,Oil & NGL,3.0216675,Million bbl/yr,1.204974211,0.398777897,0.41094678,2.932190418,United States,,,2021.0,2
2000,Coterra Energy,Investor-owned Company,Natural Gas,123.7915,Bcf/yr,9.023210758,0.07289039,2.9462377,3.062621444,United States,,,2021.0,2
2001,Coterra Energy,Investor-owned Company,Oil & NGL,4.43,Million bbl/yr,1.766586083,0.398777897,0.60248,2.932190418,United States,,,2021.0,2
2001,Coterra Energy,Investor-owned Company,Natural Gas,146.622,Bcf/yr,10.68733482,0.07289039,3.4896036,3.062621444,United States,,,2021.0,2
2002,Coterra Energy,Investor-owned Company,Oil & NGL,7.955,Million bbl/yr,3.17227817,0.398777897,1.08188,2.932190418,United States,,,2021.0,2
2002,Coterra Energy,Investor-owned Company,Natural Gas,162.683,Bcf/yr,11.85802738,0.07289039,3.8718554,3.062621444,United States,,,2021.0,2
2003,Coterra Energy,Investor-owned Company,Oil & NGL,9.242,Million bbl/yr,3.685505323,0.398777897,1.256912,2.932190418,United States,,,2021.0,2
2003,Coterra Energy,Investor-owned Company,Natural Gas,172.617,Bcf/yr,12.58212051,0.07289039,4.1082846,3.062621444,United States,,,2021.0,2
2004,Coterra Energy,Investor-owned Company,Oil & NGL,8.723,Million bbl/yr,3.478539594,0.398777897,1.186328,2.932190418,United States,,,2021.0,2
2004,Coterra Energy,Investor-owned Company,Natural Gas,192.372,Bcf/yr,14.02207017,0.07289039,4.5784536,3.062621444,United States,,,2021.0,2
2005,Coterra Energy,Investor-owned Company,Oil & NGL,6.551,Million bbl/yr,2.612394002,0.398777897,0.890936,2.932190418,United States,,,2021.0,2
2005,Coterra Energy,Investor-owned Company,Natural Gas,174.172,Bcf/yr,12.69546507,0.07289039,4.1452936,3.062621444,United States,,,2021.0,2
2006,Coterra Energy,Investor-owned Company,Oil & NGL,7.944,Million bbl/yr,3.167891613,0.398777897,1.080384,2.932190418,United States,,,2021.0,2
2006,Coterra Energy,Investor-owned Company,Natural Gas,207.433,Bcf/yr,15.11987234,0.07289039,4.9369054,3.062621444,United States,,,2021.0,2
2007,Coterra Energy,Investor-owned Company,Oil & NGL,10.402,Million bbl/yr,4.148087683,0.398777897,1.414672,2.932190418,United States,,,2021.0,2
2007,Coterra Energy,Investor-owned Company,Natural Gas,204.237,Bcf/yr,14.88691466,0.07289039,4.8608406,3.062621444,United States,,,2021.0,2
2008,Coterra Energy,Investor-owned Company,Oil & NGL,11.392,Million bbl/yr,4.542877801,0.398777897,1.549312,2.932190418,United States,,,2021.0,2
2008,Coterra Energy,Investor-owned Company,Natural Gas,222.489,Bcf/yr,16.21731006,0.07289039,5.2952382,3.062621444,United States,,,2021.0,2
2009,Coterra Energy,Investor-owned Company,Oil & NGL,11.55,Million bbl/yr,4.605884709,0.398777897,1.5708,2.932190418,United States,,,2021.0,2
2009,Coterra Energy,Investor-owned Company,Natural Gas,220.326,Bcf/yr,16.05964815,0.07289039,5.2437588,3.062621444,United States,,,2021.0,2
2010,Coterra Energy,Investor-owned Company,Oil & NGL,17.064,Million bbl/yr,6.804746032,0.398777897,2.320704,2.932190418,United States,,,2021.0,2
2010,Coterra Energy,Investor-owned Company,Natural Gas,262.156,Bcf/yr,19.10865318,0.07289039,6.2393128,3.062621444,United States,,,2021.0,2
2011,Coterra Energy,Investor-owned Company,Oil & NGL,19.755,Million bbl/yr,7.877857353,0.398777897,2.68668,2.932190418,United States,,,2021.0,2
2011,Coterra Energy,Investor-owned Company,Natural Gas,302.668,Bcf/yr,22.06158867,0.07289039,7.2034984,3.062621444,United States,,,2021.0,2
2012,Coterra Energy,Investor-owned Company,Oil & NGL,23.689,Million bbl/yr,9.446649599,0.398777897,3.221704,2.932190418,United States,,,2021.0,2
2012,Coterra Energy,Investor-owned Company,Natural Gas,375.262,Bcf/yr,27.35299367,0.07289039,8.9312356,3.062621444,United States,,,2021.0,2
2013,Coterra Energy,Investor-owned Company,Oil & NGL,28.183,Million bbl/yr,11.23875747,0.398777897,3.832888,2.932190418,United States,,,2021.0,2
2013,Coterra Energy,Investor-owned Company,Natural Gas,524.013,Bcf/yr,38.19551212,0.07289039,12.4715094,3.062621444,United States,,,2021.0,2
2014,Coterra Energy,Investor-owned Company,Oil & NGL,34.751,Million bbl/yr,13.85793069,0.398777897,4.726136,2.932190418,United States,,,2021.0,2
2014,Coterra Energy,Investor-owned Company,Natural Gas,668.151,Bcf/yr,48.70178721,0.07289039,15.9019938,3.062621444,United States,,,2021.0,2
2015,Coterra Energy,Investor-owned Company,Oil & NGL,41.493,Million bbl/yr,16.54649128,0.398777897,5.643048,2.932190418,United States,,,2021.0,2
2015,Coterra Energy,Investor-owned Company,Natural Gas,740.181,Bcf/yr,53.95208203,0.07289039,17.6163078,3.062621444,United States,,,2021.0,2
2016,Coterra Energy,Investor-owned Company,Oil & NGL,39.562,Million bbl/yr,15.77645116,0.398777897,5.380432,2.932190418,United States,,,2021.0,2
2016,Coterra Energy,Investor-owned Company,Natural Gas,773.438,Bcf/yr,56.37619774,0.07289039,18.4078244,3.062621444,United States,,,2021.0,2
2017,Coterra Energy,Investor-owned Company,Oil & NGL,50.327,Million bbl/yr,20.06929522,0.398777897,6.844472,2.932190418,United States,,,2021.0,2
2017,Coterra Energy,Investor-owned Company,Natural Gas,855.169,Bcf/yr,62.33360224,0.07289039,20.3530222,3.062621444,United States,,,2021.0,2
2018,Coterra Energy,Investor-owned Company,Oil & NGL,55.185,Million bbl/yr,22.00655824,0.398777897,7.50516,2.932190418,United States,,,2021.0,2
2018,Coterra Energy,Investor-owned Company,Natural Gas,954.002,Bcf/yr,69.53757819,0.07289039,22.7052476,3.062621444,United States,,,2021.0,2
2019,Coterra Energy,Investor-owned Company,Oil & NGL,59.717,Million bbl/yr,23.81381967,0.398777897,8.121512,2.932190418,United States,,,2021.0,2
2019,Coterra Energy,Investor-owned Company,Natural Gas,1116.567,Bcf/yr,81.3870045,0.07289039,26.5742946,3.062621444,United States,,,2021.0,2
2020,Coterra Energy,Investor-owned Company,Oil & NGL,53.641,Million bbl/yr,21.39084517,0.398777897,7.295176,2.932190418,United States,,,2021.0,2
2020,Coterra Energy,Investor-owned Company,Natural Gas,1090.625,Bcf/yr,79.49608199,0.07289039,25.956875,3.062621444,United States,,,2021.0,2
2021,Coterra Energy,Investor-owned Company,Oil & NGL,88.1114675,Million bbl/yr,35.1369057,0.398777897,11.98315958,2.932190418,United States,,,2021.0,2
2021,Coterra Energy,Investor-owned Company,Natural Gas,1224.2795,Bcf/yr,89.23821067,0.07289039,29.1378521,3.062621444,United States,,,2021.0,2
2022,Coterra Energy,Investor-owned Company,Oil & NGL,60.623,Million bbl/yr,24.17511244,0.398777897,8.244728,2.932190418,United States,,,2021.0,2
2022,Coterra Energy,Investor-owned Company,Natural Gas,1024.0,Bcf/yr,74.63975973,0.07289039,24.3712,3.062621444,United States,,,2021.0,2
2002,CRH,Investor-owned Company,Cement,9.0,Million Tonnes CO2,5.40927,0.60103,,,Ireland,2008.0,2020.0,2016.0,6
2003,CRH,Investor-owned Company,Cement,9.25,Million Tonnes CO2,5.59637025,0.605013,,,Ireland,2008.0,2020.0,2016.0,6
2004,CRH,Investor-owned Company,Cement,9.68,Million Tonnes CO2,5.89559432,0.609049,,,Ireland,2008.0,2020.0,2016.0,6
2005,CRH,Investor-owned Company,Cement,9.73,Million Tonnes CO2,5.96584247,0.613139,,,Ireland,2008.0,2020.0,2016.0,6
2006,CRH,Investor-owned Company,Cement,9.86,Million Tonnes CO2,6.28406394,0.637329,,,Ireland,2008.0,2020.0,2016.0,6
2007,CRH,Investor-owned Company,Cement,11.78,Million Tonnes CO2,7.59999658,0.645161,,,Ireland,2008.0,2020.0,2016.0,6
2008,CRH,Investor-owned Company,Cement,13.12,Million Tonnes CO2,8.63698784,0.658307,,,Ireland,2008.0,2020.0,2016.0,6
2009,CRH,Investor-owned Company,Cement,9.83,Million Tonnes CO2,6.58468448,0.669856,,,Ireland,2008.0,2020.0,2016.0,6
2010,CRH,Investor-owned Company,Cement,10.14,Million Tonnes CO2,6.72796098,0.663507,,,Ireland,2008.0,2020.0,2016.0,6
2011,CRH,Investor-owned Company,Cement,10.2,Million Tonnes CO2,6.8489226,0.671463,,,Ireland,2008.0,2020.0,2016.0,6
